phases__id,phases__name,phases__start_event,phases__stop_event,elements__id,elements__photo,elements__web_name,elements__team_code,elements__status,elements__code,elements__first_name,elements__second_name,elements__squad_number,elements__news,elements__now_cost,elements__chance_of_playing_this_round,elements__chance_of_playing_next_round,elements__value_form,elements__value_season,elements__cost_change_start,elements__cost_change_event,elements__cost_change_start_fall,elements__cost_change_event_fall,elements__in_dreamteam,elements__dreamteam_count,elements__selected_by_percent,elements__form,elements__transfers_out,elements__transfers_in,elements__transfers_out_event,elements__transfers_in_event,elements__loans_in,elements__loans_out,elements__loaned_in,elements__loaned_out,elements__total_points,elements__event_points,elements__points_per_game,elements__ep_this,elements__ep_next,elements__special,elements__minutes,elements__goals_scored,elements__assists,elements__clean_sheets,elements__goals_conceded,elements__own_goals,elements__penalties_saved,elements__penalties_missed,elements__yellow_cards,elements__red_cards,elements__saves,elements__bonus,elements__bps,elements__influence,elements__creativity,elements__threat,elements__ict_index,elements__ea_index,elements__element_type,elements__team,game-settings__game__scoring_ea_index,game-settings__game__league_prefix_public,game-settings__game__bps_tackles,game-settings__game__league_h2h_tiebreak,game-settings__game__scoring_long_play,game-settings__game__bps_recoveries_limit,game-settings__game__facebook_app_id,game-settings__game__bps_tackled,game-settings__game__bps_errors_leading_to_goal,game-settings__game__bps_yellow_cards,game-settings__game__ui_el_hide_currency_qi,game-settings__game__scoring_bonus,game-settings__game__transfers_cost,game-settings__game__default_formation__001,game-settings__game__default_formation__002,game-settings__game__default_formation__003,game-settings__game__default_formation__004,game-settings__game__default_formation__005,game-settings__game__bps_long_play,game-settings__game__bps_long_play_limit,game-settings__game__scoring_assists,game-settings__game__scoring_long_play_limit,game-settings__game__fifa_league_id,game-settings__game__league_size_classic_max,game-settings__game__scoring_red_cards,game-settings__game__scoring_creativity,game-settings__game__game_timezone,game-settings__game__static_game_url,game-settings__game__currency_symbol,game-settings__game__bps_target_missed,game-settings__game__bps_penalties_saved,game-settings__game__support_email_address,game-settings__game__cup_start_event_id,game-settings__game__scoring_penalties_saved,game-settings__game__scoring_threat,game-settings__game__scoring_saves,game-settings__game__league_join_private_max,game-settings__game__scoring_short_play,game-settings__game__sys_use_event_live_api,game-settings__game__scoring_concede_limit,game-settings__game__bps_key_passes,game-settings__game__bps_clearances_blocks_interceptions,game-settings__game__bps_pass_percentage_90,game-settings__game__bps_big_chances_missed,game-settings__game__league_max_ko_rounds_h2h,game-settings__game__bps_open_play_crosses,game-settings__game__league_points_h2h_win,game-settings__game__bps_saves,game-settings__game__bps_cbi_limit,game-settings__game__league_size_h2h_max,game-settings__game__sys_vice_captain_enabled,game-settings__game__squad_squadplay,game-settings__game__bps_fouls,game-settings__game__squad_squadsize,game-settings__game__ui_selection_short_team_names,game-settings__game__transfers_sell_on_fee,game-settings__game__transfers_type,game-settings__game__scoring_ict_index,game-settings__game__bps_pass_percentage_80,game-settings__game__bps_own_goals,game-settings__game__scoring_yellow_cards,game-settings__game__bps_pass_percentage_70,game-settings__game__ui_show_home_away,game-settings__game__ui_el_hide_currency_sy,game-settings__game__bps_assists,game-settings__game__squad_team_limit,game-settings__game__league_points_h2h_draw,game-settings__game__transfers_limit,game-settings__game__bps_dribbles,game-settings__game__perform_league_id,game-settings__game__bps_offside,game-settings__game__sys_cdn_cache_enabled,game-settings__game__currency_multiplier,game-settings__game__bps_red_cards,game-settings__game__bps_winning_goals,game-settings__game__league_join_public_max,game-settings__game__formations__1-5-2-3__001,game-settings__game__formations__1-5-2-3__002,game-settings__game__formations__1-5-2-3__003,game-settings__game__formations__1-5-2-3__004,game-settings__game__formations__1-5-2-3__005,game-settings__game__formations__1-5-3-2__001,game-settings__game__formations__1-5-3-2__002,game-settings__game__formations__1-5-3-2__003,game-settings__game__formations__1-5-3-2__004,game-settings__game__formations__1-5-3-2__005,game-settings__game__formations__1-3-5-2__001,game-settings__game__formations__1-3-5-2__002,game-settings__game__formations__1-3-5-2__003,game-settings__game__formations__1-3-5-2__004,game-settings__game__formations__1-3-5-2__005,game-settings__game__formations__1-2-5-3__001,game-settings__game__formations__1-2-5-3__002,game-settings__game__formations__1-2-5-3__003,game-settings__game__formations__1-2-5-3__004,game-settings__game__formations__1-2-5-3__005,game-settings__game__formations__1-4-5-1__001,game-settings__game__formations__1-4-5-1__002,game-settings__game__formations__1-4-5-1__003,game-settings__game__formations__1-4-5-1__004,game-settings__game__formations__1-4-5-1__005,game-settings__game__formations__1-5-4-1__001,game-settings__game__formations__1-5-4-1__002,game-settings__game__formations__1-5-4-1__003,game-settings__game__formations__1-5-4-1__004,game-settings__game__formations__1-5-4-1__005,game-settings__game__formations__1-4-3-3__001,game-settings__game__formations__1-4-3-3__002,game-settings__game__formations__1-4-3-3__003,game-settings__game__formations__1-4-3-3__004,game-settings__game__formations__1-4-3-3__005,game-settings__game__formations__1-3-4-3__001,game-settings__game__formations__1-3-4-3__002,game-settings__game__formations__1-3-4-3__003,game-settings__game__formations__1-3-4-3__004,game-settings__game__formations__1-3-4-3__005,game-settings__game__formations__1-4-4-2__001,game-settings__game__formations__1-4-4-2__002,game-settings__game__formations__1-4-4-2__003,game-settings__game__formations__1-4-4-2__004,game-settings__game__formations__1-4-4-2__005,game-settings__game__league_points_h2h_lose,game-settings__game__currency_decimal_places,game-settings__game__bps_errors_leading_to_goal_attempt,game-settings__game__ui_selection_price_gap,game-settings__game__bps_big_chances_created,game-settings__game__ui_selection_player_limit,game-settings__game__bps_attempted_passes_limit,game-settings__game__scoring_penalties_missed,game-settings__game__photo_base_url,game-settings__game__scoring_bps,game-settings__game__scoring_influence,game-settings__game__bps_penalties_conceded,game-settings__game__scoring_own_goals,game-settings__game__squad_total_spend,game-settings__game__bps_short_play,game-settings__game__ui_element_wrap,game-settings__game__bps_recoveries,game-settings__game__bps_penalties_missed,game-settings__game__scoring_saves_limit,game-settings__element_type__|,game-settings__element_type__|__scoring_clean_sheets,game-settings__element_type__|__squad_min_play,game-settings__element_type__|__bps_clean_sheets,game-settings__element_type__|__scoring_goals_conceded,game-settings__element_type__|__scoring_goals_scored,game-settings__element_type__|__squad_max_play,game-settings__element_type__|__bps_goals_scored,game-settings__element_type__|__ui_shirt_specific,game-settings__element_type__|__squad_select,game-settings__element_type__|__sub_positions_locked__-,total-players,teams__id,teams__current_event_fixture__is_home,teams__current_event_fixture__day,teams__current_event_fixture__event_day,teams__current_event_fixture__month,teams__current_event_fixture__id,teams__current_event_fixture__opponent,teams__next_event_fixture__is_home,teams__next_event_fixture__day,teams__next_event_fixture__event_day,teams__next_event_fixture__month,teams__next_event_fixture__id,teams__next_event_fixture__opponent,teams__name,teams__code,teams__short_name,teams__unavailable,teams__strength,teams__position,teams__played,teams__win,teams__loss,teams__draw,teams__points,teams__form,teams__link_url,teams__strength_overall_home,teams__strength_overall_away,teams__strength_attack_home,teams__strength_attack_away,teams__strength_defence_home,teams__strength_defence_away,teams__team_division,element_types__id,element_types__singular_name,element_types__singular_name_short,element_types__plural_name,element_types__plural_name_short,events__id,events__name,events__deadline_time,events__average_entry_score,events__finished,events__data_checked,events__highest_scoring_entry,events__deadline_time_epoch,events__deadline_time_game_offset,events__deadline_time_formatted,events__highest_score,events__is_previous,events__is_current,events__is_next
1,Overall,1,38,1,48844.jpg,Ospina,3,a,48844,David,Ospina,13,,47,100,100,0,0.4,-3,0,3,0,FALSE,0,0.2,0,7880,3415,7,1,0,0,0,0,2,0,1,2,0,FALSE,143,0,0,0,4,0,0,0,0,0,4,0,18,28.8,0,0,2.9,56,1,1,0,League,2,+goals_scored||-goals_conceded,2,3,3.37309E+14,-1,-3,-3,TRUE,1,4,0,1,0,2,0,6,60,3,60,467519,20,-3,0,Europe/London,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/,£,-1,15,plfpl@mail.fantasy.premierleague.com,18,5,0,1,15,1,TRUE,2,1,1,6,-3,3,1,3,2,2,20,TRUE,11,-1,15,TRUE,0.5,cost,0,4,-6,-1,2,TRUE,TRUE,9,3,1,1,1,156746,-1,TRUE,10,-9,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1,5,3,30,30,-2,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/,0,0,-3,-2,1000,3,0,1,-6,3,1,4,1,12,-1,6,1,12,TRUE,2,12,4498602,1,FALSE,13,2,5,366,14,TRUE,21,1,5,371,6,Arsenal,3,ARS,FALSE,4,0,0,0,0,0,0,null,,1260,1310,1310,1270,1340,1350,1,1,Goalkeeper,GKP,Goalkeepers,GKP,1,Gameweek 1,2016-08-13T10:30:00Z,44,TRUE,TRUE,719297,1471084200,3600,8/13/2017 11:30,104,FALSE,FALSE,FALSE
2,August,1,3,2,11334.jpg,Cech,3,a,11334,Petr,Cech,33,,54,100,100,0.9,23,-1,1,1,-1,FALSE,0,13.7,4.7,582937,425427,957,787,0,0,0,0,124,3,3.8,11.4,4.7,FALSE,2917,0,0,11,36,1,0,0,2,0,107,2,612,758,0.1,0,75.8,409,1,1,,,,,,,,,,,,,,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,6,2,3,4,5,6,0,2,3,4,0,0,2,0,3,0,2,3,0,4,5,2,3,4,5,6,2,3,0,4,5,0,2,3,4,0,2,3,0,4,5,,,,,,,,,,,,,,,,,,,,2,4,3,12,-1,6,5,12,,5,,,,TRUE,16,5,5,331,15,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Defender,DEF,Defenders,DEF,2,Gameweek 2,2016-08-19T18:00:00Z,57,TRUE,TRUE,1441962,1471629600,3600,8/19/2017 19:00,118,FALSE,FALSE,FALSE
3,September,4,7,3,51507.jpg,Koscielny,3,d,51507,Laurent,Koscielny,6,Calf injury - 75% chance of playing,61,75,75,0.4,20.2,1,0,-1,0,FALSE,3,11.6,2.3,839224,963922,1751,1024,0,0,0,0,123,2,3.8,4.9,1.7,FALSE,2808,2,1,10,36,0,0,0,4,0,0,19,729,831.2,53.8,239,112.7,493,2,1,,,,,,,,,,,,,,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,8,0,7,0,8,0,9,5,6,7,8,9,4,5,6,7,8,6,7,8,9,10,7,8,0,9,10,0,6,7,8,0,5,6,0,7,8,6,7,0,8,9,,,,,,,,,,,,,,,,,,,,3,1,2,0,0,5,5,18,,5,,,2,TRUE,13,2,5,361,3,FALSE,21,1,5,375,8,Bournemouth,91,BOU,FALSE,2,0,0,0,0,0,0,null,,990,1050,970,1090,1040,1160,1,3,Midfielder,MID,Midfielders,MID,3,Gameweek 3,2016-08-27T10:30:00Z,42,TRUE,TRUE,3481179,1472293800,3600,8/27/2017 11:30,112,FALSE,FALSE,FALSE
4,October,8,10,4,17127.jpg,Mertesacker,3,a,17127,Per,Mertesacker,4,,48,100,100,0,0,-2,0,2,0,FALSE,0,0.2,0,5879,2074,18,20,0,0,0,0,0,0,0,2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2,1,,,,,,,,,,,,,,0,13,14,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,10,0,11,0,10,0,11,0,0,10,0,11,0,9,0,10,0,11,0,0,11,0,0,0,0,11,0,0,9,0,10,0,11,0,9,10,11,0,0,10,0,11,0,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,4,3,24,,3,,,3,FALSE,13,2,5,361,2,TRUE,21,1,5,372,20,Burnley,90,BUR,FALSE,2,0,0,0,0,0,0,null,,950,1130,960,1230,940,1060,1,4,Forward,FWD,Forwards,FWD,4,Gameweek 4,2016-09-10T10:30:00Z,43,TRUE,TRUE,2808686,1473503400,3600,9/10/2017 11:30,131,FALSE,FALSE,FALSE
5,November,11,13,5,158074.jpg,Gabriel,3,a,158074,Gabriel Armando,de Abreu,5,,48,100,100,0.2,9.4,-2,0,2,0,FALSE,0,0.9,1,94319,119423,790,45,0,0,0,0,45,0,2.5,4,1,FALSE,1465,0,0,5,18,0,0,0,5,0,0,2,291,277.8,83.5,113,47.5,244,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,12,0,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FALSE,12,1,5,369,19,TRUE,21,1,5,373,15,Chelsea,8,CHE,FALSE,5,0,0,0,0,0,0,null,,1350,1360,1350,1440,1320,1410,1,,,,,,5,Gameweek 5,2016-09-16T18:00:00Z,48,TRUE,TRUE,268331,1474048800,3600,9/16/2017 19:00,120,FALSE,FALSE,FALSE
6,December,14,19,6,98745.jpg,Bellerín,3,a,98745,Héctor,Bellerín,24,,65,100,100,0.4,16.3,0,0,0,0,FALSE,1,13.8,2.7,1024509,394775,315,1242,0,0,0,0,106,9,3.4,7.4,2.7,FALSE,2323,0,5,9,33,0,0,0,3,0,0,12,520,378,468.7,341,118.5,541,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,15,4,5,273,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Gameweek 6,2016-09-24T10:30:00Z,45,TRUE,TRUE,1559452,1474713000,3600,9/24/2017 11:30,115,FALSE,FALSE,FALSE
7,January,20,23,7,42427.jpg,Gibbs,3,a,42427,Kieran,Gibbs,3,,47,100,100,0.7,8.3,-3,0,3,0,FALSE,1,1.7,3.1,26693,67865,862,218,0,0,0,0,39,0,3.9,8.2,3.1,FALSE,634,0,1,5,3,0,0,0,3,0,0,3,174,135,167.8,113,41.6,69,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,TRUE,14,3,5,362,7,FALSE,21,1,5,377,11,Crystal Palace,31,CRY,FALSE,2,0,0,0,0,0,0,null,,1020,1000,970,1070,1100,1040,1,,,,,,7,Gameweek 7,2016-09-30T18:00:00Z,42,TRUE,TRUE,1125908,1475258400,3600,9/30/2017 19:00,113,FALSE,FALSE,FALSE
8,February,24,26,8,27334.jpg,Debuchy,3,a,27334,Mathieu,Debuchy,2,,46,100,100,0,0.2,-4,0,4,0,FALSE,0,0.2,0,10679,2164,8,10,0,0,0,0,1,0,1,2,0,FALSE,15,0,0,0,0,0,0,0,0,0,0,0,2,1,1.4,0,0.2,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,TRUE,12,1,5,363,18,FALSE,21,1,5,371,1,Everton,11,EVE,FALSE,4,0,0,0,0,0,0,null,,1190,1230,1140,1300,1160,1200,1,,,,,,8,Gameweek 8,2016-10-15T10:30:00Z,39,TRUE,TRUE,1054413,1476527400,3600,10/15/2017 11:30,114,FALSE,FALSE,FALSE
9,March,27,29,9,80254.jpg,Jenkinson,3,a,80254,Carl,Jenkinson,25,,48,100,100,0,0.4,-2,0,2,0,FALSE,0,0.1,0,10022,9714,1,2,0,0,0,0,2,0,2,2,0,FALSE,82,0,0,0,1,0,0,0,0,0,0,0,12,19.4,2,0,2.1,178,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,FALSE,14,3,5,362,5,TRUE,21,1,5,374,17,Hull,88,HUL,FALSE,2,0,0,0,0,0,0,null,,1000,1060,940,970,950,990,1,,,,,,9,Gameweek 9,2016-10-22T10:30:00Z,42,TRUE,TRUE,895168,1477132200,3600,10/22/2017 11:30,115,FALSE,FALSE,FALSE
10,April,30,35,10,38411.jpg,Monreal,3,a,38411,Nacho,Monreal,18,,59,100,100,0.7,18.3,-1,0,1,0,FALSE,1,6.3,4,263920,288215,948,1229,0,0,0,0,108,2,3.2,10,4,FALSE,2973,0,3,10,42,0,0,0,4,0,0,9,642,517.8,266.1,219,100.6,511,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,FALSE,13,2,5,364,10,TRUE,21,1,5,375,2,Leicester,13,LEI,FALSE,3,0,0,0,0,0,0,null,,1090,1120,980,1190,1000,1070,1,,,,,,10,Gameweek 10,2016-10-29T10:30:00Z,58,TRUE,TRUE,1219327,1477737000,3600,10/29/2017 11:30,132,FALSE,FALSE,FALSE
